sample_id	score	global_score	seq_recovery
5455	0.7503	0.8329	0.4795
5456	0.7196	0.8115	0.5205
5457	0.7467	0.8335	0.5068
5458	0.6956	0.7888	0.5479
5459	0.6917	0.7780	0.4795
5460	0.7034	0.7928	0.5205
5461	0.6843	0.7786	0.5205
5462	0.6686	0.7622	0.5205
5463	0.7289	0.8170	0.4932
5464	0.6974	0.7870	0.5205
5465	0.7228	0.8040	0.4795
5466	0.6625	0.7590	0.5068
5467	0.6783	0.7740	0.5205
5468	0.7140	0.8062	0.4932
5469	0.7073	0.7968	0.4932
5470	0.7389	0.8222	0.5479
5471	0.6988	0.7785	0.5068
5472	0.7025	0.7877	0.5205
5473	0.7116	0.8017	0.5205
5474	0.7244	0.8093	0.5479
5475	0.7047	0.7833	0.4932
5476	0.7035	0.7937	0.5068
5477	0.7485	0.8349	0.5342
5478	0.6813	0.7724	0.5068
5479	0.6853	0.7802	0.4795
5480	0.6791	0.7631	0.5068
5481	0.7426	0.8263	0.4932
5482	0.6845	0.7707	0.5205
5483	0.7520	0.8389	0.4795
5484	0.7102	0.7948	0.5342
5485	0.7372	0.8183	0.5479
5486	0.6978	0.7874	0.5068
5487	0.7342	0.8247	0.5068
5488	0.6916	0.7867	0.5068
5489	0.7287	0.8168	0.5068
5490	0.7187	0.7963	0.5479
5491	0.6840	0.7649	0.4658
5492	0.6987	0.7849	0.5205
5493	0.7337	0.8227	0.5342
5494	0.7170	0.7996	0.5205
5495	0.7012	0.7836	0.4932
5496	0.7020	0.7926	0.4932
5497	0.7019	0.7926	0.5068
5498	0.7261	0.8150	0.5205
5499	0.6774	0.7685	0.5068
5500	0.7295	0.8201	0.5068
5501	0.6967	0.7765	0.5068
5502	0.7093	0.8025	0.4795
5503	0.7066	0.7855	0.5068
5504	0.6923	0.7856	0.4795
5505	0.7179	0.7956	0.5205
5506	0.7162	0.8007	0.4932
5507	0.7090	0.8004	0.5205
5508	0.6511	0.7458	0.5068
5509	0.6882	0.7789	0.4932
5510	0.6961	0.7903	0.5205
5511	0.7189	0.8085	0.4932
5512	0.7253	0.8178	0.5068
5513	0.7130	0.7977	0.4795
5514	0.7104	0.8005	0.4658
5515	0.7197	0.8105	0.4932
5516	0.6995	0.7901	0.5068
5517	0.7420	0.8317	0.5479
5518	0.7178	0.8003	0.5068
5519	0.6880	0.7715	0.5068
5520	0.7271	0.8161	0.4658
5521	0.7006	0.7941	0.5205
5522	0.7324	0.8227	0.5479
5523	0.7064	0.7972	0.4795
5524	0.7199	0.8038	0.5068
5525	0.6641	0.7521	0.5068
5526	0.6876	0.7825	0.5479
5527	0.7185	0.8085	0.5068
5528	0.7307	0.8230	0.5068
5529	0.7356	0.8130	0.5205
5530	0.6855	0.7774	0.5205
5531	0.6979	0.7813	0.5068
5532	0.7399	0.8189	0.4932
5533	0.6880	0.7788	0.5342
5534	0.6842	0.7784	0.4932
5535	0.6997	0.7907	0.5616
5536	0.6854	0.7801	0.5068
5537	0.7403	0.8214	0.5068
5538	0.6835	0.7690	0.5068
5539	0.7027	0.7966	0.4795
5540	0.7319	0.8199	0.4247
5541	0.7201	0.7979	0.5342
5542	0.7224	0.8002	0.5205
5543	0.7112	0.7900	0.5479
5544	0.7167	0.8062	0.5342
5545	0.7263	0.8064	0.4658
5546	0.7194	0.8117	0.4932
5547	0.7013	0.7859	0.4795
5548	0.6769	0.7710	0.5205
5549	0.6928	0.7846	0.5068
5550	0.7106	0.8023	0.5342
5551	0.7223	0.8070	0.5068
5552	0.6899	0.7735	0.5342
5553	0.7213	0.8097	0.4658
5554	0.6992	0.7932	0.4795
5555	0.7138	0.7976	0.4795
5556	0.7292	0.8069	0.5205
5557	0.6814	0.7677	0.5616
5558	0.7498	0.8409	0.5068
5559	0.7379	0.8184	0.5342
5560	0.7273	0.8191	0.5342
5561	0.7475	0.8382	0.5616
5562	0.6924	0.7754	0.5205
5563	0.7551	0.8340	0.5068
5564	0.6835	0.7693	0.5068
5565	0.7077	0.7978	0.5205
5566	0.7315	0.8113	0.5205
5567	0.7182	0.8069	0.5068
5568	0.7249	0.8027	0.5753
5569	0.6901	0.7801	0.4932
5570	0.7025	0.7948	0.5205
5571	0.7442	0.8318	0.4932
5572	0.7039	0.7898	0.5205
5573	0.7045	0.7941	0.4795
5574	0.6965	0.7823	0.4932
5575	0.7022	0.7915	0.4932
5576	0.6887	0.7731	0.5342
5577	0.6875	0.7681	0.5205
5578	0.6976	0.7874	0.4932
5579	0.6834	0.7787	0.5068
5580	0.6948	0.7848	0.5342
5581	0.7049	0.7873	0.5205
5582	0.7195	0.8088	0.5068
5583	0.7306	0.8186	0.5205
5584	0.7085	0.7871	0.4795
5585	0.7068	0.7854	0.5205
5586	0.7019	0.7931	0.5205
5587	0.7076	0.7897	0.5068
5588	0.7099	0.7995	0.5205
5589	0.7597	0.8416	0.5753
5590	0.7185	0.8006	0.4795
5591	0.6953	0.7820	0.4932
5592	0.6907	0.7819	0.4521
5593	0.7007	0.7905	0.4658
5594	0.7077	0.7925	0.5205
5595	0.7175	0.8017	0.4932
5596	0.7415	0.8320	0.4521
5597	0.6832	0.7755	0.5068
5598	0.7399	0.8200	0.4932
5599	0.6980	0.7774	0.4795
5600	0.6850	0.7712	0.5068
5601	0.6933	0.7844	0.4932
5602	0.6865	0.7726	0.5068
5603	0.6700	0.7623	0.5342
5604	0.6959	0.7877	0.4795
5605	0.6729	0.7579	0.5205
5606	0.7145	0.7997	0.5068
5607	0.7080	0.8012	0.5068
5608	0.7198	0.8012	0.5068
5609	0.6677	0.7560	0.5205
5610	0.7006	0.7903	0.5616
5611	0.7535	0.8319	0.4795
5612	0.6869	0.7742	0.5205
5613	0.7091	0.7922	0.5068
5614	0.7163	0.7970	0.5068
5615	0.7007	0.7820	0.5205
5616	0.7089	0.7945	0.5068
5617	0.7079	0.7936	0.5205
5618	0.7201	0.8003	0.5479
5619	0.7690	0.8550	0.5068
5620	0.7397	0.8275	0.5205
5621	0.6919	0.7837	0.5205
5622	0.6701	0.7582	0.5068
5623	0.7426	0.8297	0.5068
5624	0.6927	0.7838	0.4932
5625	0.7238	0.8052	0.4932
5626	0.6864	0.7802	0.5068
5627	0.6699	0.7532	0.4795
5628	0.7011	0.7911	0.4932
5629	0.6971	0.7873	0.5205
5630	0.7305	0.8188	0.4795
5631	0.6862	0.7799	0.5205
5632	0.7306	0.8077	0.5205
5633	0.7200	0.8103	0.5068
5634	0.6862	0.7791	0.4658
5635	0.6965	0.7890	0.5068
5636	0.7033	0.7890	0.5205
5637	0.6932	0.7792	0.5205
5638	0.6908	0.7821	0.5068
5639	0.6712	0.7643	0.5068
5640	0.7393	0.8296	0.5068
5641	0.7254	0.8153	0.5205
5642	0.6835	0.7667	0.5068
5643	0.7124	0.7912	0.5205
5644	0.6935	0.7730	0.5068
5645	0.7628	0.8492	0.5205
5646	0.7042	0.7940	0.5068
5647	0.7230	0.8012	0.5068
5648	0.7383	0.8265	0.4795
5649	0.7440	0.8336	0.4795
5650	0.6960	0.7798	0.5068
5651	0.7357	0.8178	0.4932
5652	0.7290	0.8105	0.5068
5653	0.7246	0.8048	0.5205
5654	0.6895	0.7735	0.4795
5655	0.6892	0.7745	0.5479
5656	0.6872	0.7732	0.4795
5657	0.6894	0.7799	0.4795
5658	0.6994	0.7902	0.5068
5659	0.7503	0.8400	0.5205
5660	0.6985	0.7837	0.5068
5661	0.6884	0.7746	0.5479
5662	0.7287	0.8176	0.5342
5663	0.7120	0.7929	0.4932
5664	0.6785	0.7725	0.5068
5665	0.7097	0.8006	0.5068
5666	0.6920	0.7843	0.5479
5667	0.6830	0.7665	0.5342
5668	0.7227	0.8067	0.5205
5669	0.6990	0.7891	0.4932
5670	0.7271	0.8169	0.5068
5671	0.7297	0.8191	0.4932
5672	0.6735	0.7691	0.5342
5673	0.7110	0.7917	0.4932
5674	0.7075	0.7885	0.4932
5675	0.7049	0.7953	0.5068
5676	0.6707	0.7663	0.5068
5677	0.6890	0.7791	0.5068
5678	0.7319	0.8242	0.4795
5679	0.6794	0.7748	0.5616
5680	0.6917	0.7832	0.4795
5681	0.7232	0.8042	0.5479
5682	0.6976	0.7902	0.5342
5683	0.7019	0.7945	0.5068
5684	0.7095	0.8017	0.4795
5685	0.6948	0.7891	0.5068
5686	0.6787	0.7744	0.5068
5687	0.7165	0.8053	0.5205
5688	0.7371	0.8144	0.5068
5689	0.6788	0.7736	0.5205
5690	0.7193	0.7971	0.4795
5691	0.7340	0.8248	0.4932
5692	0.7236	0.8154	0.4795
5693	0.7155	0.7979	0.4932
5694	0.6693	0.7613	0.5342
5695	0.6828	0.7635	0.4932
5696	0.6907	0.7703	0.4658
5697	0.6963	0.7790	0.5479
5698	0.7228	0.8154	0.5068
5699	0.6803	0.7715	0.5342
5700	0.6752	0.7668	0.5205
5701	0.7292	0.8072	0.4795
5702	0.7214	0.8120	0.4658
5703	0.6843	0.7699	0.4795
5704	0.6955	0.7870	0.5205
5705	0.7206	0.8117	0.5205
5706	0.7373	0.8252	0.4658
5707	0.6811	0.7736	0.5479
5708	0.6876	0.7712	0.4795
5709	0.7218	0.8029	0.5342
5710	0.7214	0.8100	0.4658
5711	0.7047	0.7896	0.5205
5712	0.7104	0.8033	0.5205
5713	0.7100	0.7997	0.4932
5714	0.7211	0.8022	0.5479
5715	0.7370	0.8240	0.5205
5716	0.7016	0.7850	0.5068
5717	0.7522	0.8388	0.4795
5718	0.7088	0.7934	0.5068
5719	0.7183	0.8000	0.5205
5720	0.6911	0.7843	0.4932
5721	0.7160	0.7982	0.4658
5722	0.6777	0.7582	0.5068
5723	0.6773	0.7730	0.5068
5724	0.6854	0.7797	0.4658
5725	0.7214	0.8051	0.5068
5726	0.7307	0.8141	0.4658
5727	0.7002	0.7827	0.5342
5728	0.7182	0.8088	0.5068
5729	0.6807	0.7719	0.5068
5730	0.6788	0.7655	0.5342
5731	0.7094	0.8014	0.4932
5732	0.6943	0.7873	0.5205
5733	0.6858	0.7770	0.5068
5734	0.7035	0.7939	0.4658
5735	0.7419	0.8297	0.4658
5736	0.7284	0.8115	0.4795
5737	0.6978	0.7841	0.5616
5738	0.6955	0.7860	0.5205
5739	0.7034	0.7948	0.5068
5740	0.7416	0.8332	0.5479
5741	0.7084	0.7942	0.5068
5742	0.7105	0.8014	0.5068
5743	0.7245	0.8154	0.5205
5744	0.6917	0.7816	0.5205
5745	0.7142	0.8063	0.5068
5746	0.6861	0.7785	0.5342
5747	0.7102	0.7894	0.5068
5748	0.6741	0.7622	0.5068
5749	0.6884	0.7687	0.5342
5750	0.7125	0.8039	0.5342
5751	0.7361	0.8243	0.4795
5752	0.6916	0.7847	0.4932
5753	0.7139	0.8073	0.5205
5754	0.7101	0.7893	0.4932
5755	0.7036	0.7833	0.5068
5756	0.7085	0.7985	0.5068
5757	0.6845	0.7716	0.5205
5758	0.7159	0.8092	0.5342
5759	0.7277	0.8092	0.5205
5760	0.7245	0.8083	0.5068
5761	0.7114	0.8042	0.5205
5762	0.6766	0.7676	0.5205
5763	0.7027	0.7922	0.5205
5764	0.7031	0.7854	0.4521
5765	0.7221	0.8029	0.5068
5766	0.7048	0.7862	0.4658
5767	0.7525	0.8415	0.4932
5768	0.7131	0.7951	0.5068
5769	0.7080	0.7980	0.5205
5770	0.6970	0.7834	0.5342
5771	0.6889	0.7795	0.5479
5772	0.7135	0.7989	0.4932
5773	0.6630	0.7482	0.5068
5774	0.7248	0.8175	0.4795
5775	0.7240	0.8085	0.4658
5776	0.7006	0.7945	0.4932
5777	0.7103	0.7892	0.5342
5778	0.7285	0.8167	0.5342
5779	0.6997	0.7794	0.5068
5780	0.6827	0.7778	0.5205
5781	0.6780	0.7656	0.5205
5782	0.7398	0.8236	0.5068
5783	0.6975	0.7916	0.4932
5784	0.7447	0.8359	0.5205
5785	0.6907	0.7740	0.5205
5786	0.7309	0.8190	0.4932
5787	0.7246	0.8171	0.5068
5788	0.7010	0.7833	0.5342
5789	0.7188	0.8094	0.5068
5790	0.7112	0.8045	0.4795
5791	0.7580	0.8481	0.5205
5792	0.6904	0.7771	0.5205
5793	0.6986	0.7815	0.4658
5794	0.7404	0.8279	0.4932
5795	0.6777	0.7727	0.4932
5796	0.7225	0.8064	0.5479
5797	0.7110	0.8008	0.5068
5798	0.7382	0.8153	0.5205
5799	0.7148	0.7929	0.5205
5800	0.6938	0.7797	0.5205
5801	0.7352	0.8227	0.5068
5802	0.6881	0.7791	0.5205
5803	0.7167	0.8002	0.5479
5804	0.6869	0.7806	0.4795
5805	0.7120	0.7941	0.4932
5806	0.7082	0.8018	0.5205
5807	0.7426	0.8308	0.4932
5808	0.7091	0.7990	0.5753
5809	0.6838	0.7663	0.5068
5810	0.7020	0.7956	0.5068
5811	0.6727	0.7542	0.4795
5812	0.7137	0.8023	0.4932
5813	0.6880	0.7792	0.5205
5814	0.7057	0.7954	0.5753
5815	0.7279	0.8201	0.5616
5816	0.7099	0.8026	0.4932
5817	0.7312	0.8156	0.5205
5818	0.7085	0.7939	0.4932
5819	0.7126	0.8017	0.5205
5820	0.7167	0.8057	0.4658
5821	0.7596	0.8491	0.4932
5822	0.7094	0.7985	0.5205
5823	0.7032	0.7935	0.4932
5824	0.6974	0.7901	0.5342
5825	0.7499	0.8263	0.5068
5826	0.6964	0.7889	0.5205
5827	0.7447	0.8334	0.4795
5828	0.6985	0.7923	0.5479
5829	0.7034	0.7886	0.5479
5830	0.6984	0.7882	0.5205
5831	0.7018	0.7946	0.5479
5832	0.7252	0.8052	0.5205
5833	0.7168	0.7946	0.4932
5834	0.7283	0.8202	0.4521
5835	0.6762	0.7614	0.5068
5836	0.7040	0.7957	0.5068
5837	0.7062	0.7915	0.5068
5838	0.7358	0.8264	0.5342
5839	0.6978	0.7770	0.4932
5840	0.6809	0.7739	0.5205
5841	0.7048	0.7958	0.4795
5842	0.7150	0.7989	0.4795
5843	0.7662	0.8484	0.5205
5844	0.7464	0.8333	0.5205
5845	0.7249	0.8046	0.4247
5846	0.6963	0.7875	0.5479
5847	0.6912	0.7782	0.4795
5848	0.7250	0.8158	0.5205
5849	0.6828	0.7767	0.5205
5850	0.6612	0.7474	0.5205
5851	0.7200	0.8041	0.5342
5852	0.6927	0.7721	0.5068
5853	0.7086	0.8005	0.4932
5854	0.7119	0.8051	0.5205
5855	0.7012	0.7917	0.5342
5856	0.7084	0.7938	0.5205
5857	0.7053	0.7909	0.4932
5858	0.7218	0.8000	0.4932
5859	0.7318	0.8088	0.5205
5860	0.6995	0.7889	0.5205
5861	0.6958	0.7776	0.5205
5862	0.7032	0.7927	0.5205
5863	0.7074	0.8010	0.4795
5864	0.6721	0.7633	0.4795
5865	0.6839	0.7754	0.5068
5866	0.7136	0.8068	0.5068
5867	0.6811	0.7622	0.5342
5868	0.6957	0.7864	0.5068
5869	0.7174	0.7961	0.4521
5870	0.7102	0.7957	0.5068
5871	0.7115	0.8001	0.5205
5872	0.6807	0.7718	0.4932
5873	0.6958	0.7865	0.5205
5874	0.6885	0.7691	0.4932
5875	0.7391	0.8284	0.5068
5876	0.6957	0.7875	0.4795
5877	0.7286	0.8065	0.4795
5878	0.7150	0.8037	0.4932
5879	0.6923	0.7793	0.5068
5880	0.6700	0.7643	0.5068
5881	0.7179	0.8024	0.4932
5882	0.7068	0.7859	0.5205
5883	0.7290	0.8067	0.4658
5884	0.7254	0.8165	0.4795
5885	0.6863	0.7816	0.4795
5886	0.6683	0.7638	0.5342
5887	0.7118	0.7962	0.5205
5888	0.7238	0.8152	0.4795
5889	0.6980	0.7881	0.5068
5890	0.7022	0.7933	0.5068
5891	0.7316	0.8114	0.4795
5892	0.6910	0.7829	0.5205
5893	0.7330	0.8248	0.5068
5894	0.7389	0.8162	0.5342
5895	0.6945	0.7785	0.4932
5896	0.6831	0.7631	0.5068
5897	0.7486	0.8390	0.5205
5898	0.7216	0.8133	0.5068
5899	0.7294	0.8100	0.5342
5900	0.6858	0.7766	0.5205
5901	0.7131	0.8033	0.4932
5902	0.7022	0.7960	0.5068
5903	0.7053	0.7887	0.5068
5904	0.7053	0.7906	0.4521
5905	0.6875	0.7731	0.4795
5906	0.7220	0.7999	0.5205
5907	0.6970	0.7894	0.5479
5908	0.6818	0.7686	0.4932
5909	0.6790	0.7628	0.5205
5910	0.7149	0.8045	0.4658
5911	0.7009	0.7951	0.5342
5912	0.7135	0.8056	0.5342
5913	0.6967	0.7822	0.5479
5914	0.6843	0.7773	0.5068
5915	0.7091	0.7940	0.4795
5916	0.7067	0.7969	0.5205
5917	0.6824	0.7760	0.5068
5918	0.7099	0.7940	0.5068
5919	0.7158	0.8047	0.4521
5920	0.6904	0.7764	0.5205
5921	0.7145	0.8051	0.5068
5922	0.6976	0.7831	0.4658
5923	0.7415	0.8221	0.5342
5924	0.6926	0.7780	0.5342
5925	0.7062	0.7987	0.4795
5926	0.6876	0.7710	0.4795
5927	0.6952	0.7811	0.5068
5928	0.7405	0.8284	0.5479
5929	0.7246	0.8057	0.5479
5930	0.7029	0.7927	0.4521
5931	0.7517	0.8279	0.4795
5932	0.7577	0.8365	0.5205
5933	0.7194	0.8094	0.5068
5934	0.7187	0.8012	0.5068
5935	0.7190	0.8031	0.5205
5936	0.7028	0.7939	0.4932
5937	0.6863	0.7725	0.5342
5938	0.6865	0.7809	0.5342
5939	0.7444	0.8272	0.4932
5940	0.7110	0.7902	0.5205
5941	0.7150	0.8069	0.5479
5942	0.6953	0.7857	0.5068
5943	0.7054	0.7898	0.5068
5944	0.7132	0.7975	0.4932
5945	0.6970	0.7871	0.5205
5946	0.7472	0.8387	0.5068
5947	0.7119	0.7966	0.5342
5948	0.7080	0.7921	0.4932
5949	0.6926	0.7784	0.5068
5950	0.6995	0.7811	0.5342
5951	0.6873	0.7786	0.4795
5952	0.7010	0.7862	0.5068
5953	0.6757	0.7697	0.5068
5954	0.6832	0.7696	0.5205
5955	0.7201	0.7982	0.5205
5956	0.6841	0.7775	0.4932
5957	0.7124	0.8058	0.5205
5958	0.6999	0.7928	0.5342
5959	0.7285	0.8093	0.5205
5960	0.7068	0.7973	0.5205
5961	0.6905	0.7773	0.5479
5962	0.7149	0.8077	0.5342
5963	0.7221	0.8151	0.4658
5964	0.7101	0.7944	0.5342
5965	0.6926	0.7834	0.4795
5966	0.7378	0.8262	0.4932
5967	0.6708	0.7579	0.5205
5968	0.6980	0.7837	0.5205
5969	0.7373	0.8274	0.5068
5970	0.6985	0.7890	0.5205
5971	0.7587	0.8493	0.5479
5972	0.7035	0.7894	0.5068
5973	0.7122	0.8045	0.5068
5974	0.7089	0.7936	0.5205
5975	0.6879	0.7738	0.5205
5976	0.6959	0.7904	0.5479
5977	0.6872	0.7735	0.5068
5978	0.7163	0.8057	0.5205
5979	0.6864	0.7666	0.4795
5980	0.7132	0.8017	0.5068
5981	0.6914	0.7781	0.5068
5982	0.6990	0.7896	0.5205
5983	0.6904	0.7727	0.4932
5984	0.7090	0.7993	0.5068
5985	0.6875	0.7711	0.5342
5986	0.6656	0.7495	0.5342
5987	0.7198	0.8014	0.5479
5988	0.6927	0.7841	0.5068
5989	0.7082	0.7924	0.4795
5990	0.7051	0.7872	0.5616
5991	0.6642	0.7568	0.5342
5992	0.6845	0.7708	0.4932
5993	0.7130	0.7984	0.5068
5994	0.7058	0.7899	0.4932
5995	0.6922	0.7830	0.4795
5996	0.7186	0.8103	0.5205
5997	0.7203	0.8130	0.5068
5998	0.7104	0.7886	0.4932
5999	0.6737	0.7657	0.4932
6000	0.6914	0.7827	0.5068
6001	0.7164	0.8078	0.5205
6002	0.7169	0.8078	0.4932
6003	0.6919	0.7865	0.4795
6004	0.6875	0.7801	0.4932
6005	0.6685	0.7567	0.4932
6006	0.6900	0.7846	0.5068
6007	0.6967	0.7910	0.5205
6008	0.7235	0.8049	0.4795
6009	0.7159	0.8011	0.5479
6010	0.7081	0.7970	0.4795
6011	0.7332	0.8166	0.5068
6012	0.6957	0.7855	0.5068
6013	0.7022	0.7925	0.4932
6014	0.7418	0.8315	0.5068
6015	0.7105	0.8005	0.4795
6016	0.6890	0.7836	0.5342
6017	0.7189	0.8106	0.4658
6018	0.7179	0.8111	0.5068
6019	0.7113	0.7967	0.5068
6020	0.7341	0.8236	0.4795
6021	0.6885	0.7744	0.4932
6022	0.7126	0.7942	0.4795
6023	0.7026	0.7886	0.4932
6024	0.6653	0.7593	0.5342
6025	0.6845	0.7780	0.5205
6026	0.6994	0.7935	0.4932
6027	0.6850	0.7687	0.5342
6028	0.7089	0.7982	0.4384
6029	0.7158	0.8048	0.5068
6030	0.7275	0.8090	0.4795
6031	0.7063	0.7858	0.4658
6032	0.7121	0.7965	0.4932
6033	0.6881	0.7745	0.5342
6034	0.7298	0.8139	0.4932
6035	0.7394	0.8307	0.5068
6036	0.7039	0.7898	0.4932
6037	0.6825	0.7766	0.4932
6038	0.7101	0.7954	0.4932
6039	0.7429	0.8197	0.5205
6040	0.7446	0.8361	0.5342
6041	0.6963	0.7829	0.5205
6042	0.7155	0.8051	0.5205
6043	0.7368	0.8203	0.4658
6044	0.7232	0.8118	0.5205
6045	0.7067	0.7923	0.4658
6046	0.6961	0.7897	0.5068
6047	0.7190	0.8093	0.4932
6048	0.7068	0.7917	0.5205
6049	0.7333	0.8144	0.4932
6050	0.6822	0.7668	0.5068
6051	0.7058	0.7914	0.5342
6052	0.6929	0.7838	0.5068
6053	0.7047	0.7905	0.5068
6054	0.6824	0.7679	0.5342
6055	0.7192	0.8086	0.5068
6056	0.7037	0.7871	0.5068
6057	0.7140	0.7985	0.5205
6058	0.6949	0.7743	0.5068
6059	0.7125	0.8052	0.4932
6060	0.6923	0.7862	0.4932
6061	0.7057	0.7914	0.5068
6062	0.6949	0.7878	0.5205
6063	0.6923	0.7827	0.5068
6064	0.7618	0.8483	0.4932
6065	0.7232	0.8045	0.5342
6066	0.6891	0.7831	0.5068
6067	0.6996	0.7843	0.5068
6068	0.7088	0.7915	0.4932
6069	0.7177	0.8074	0.5342
6070	0.7239	0.8155	0.5479
6071	0.7089	0.8026	0.5342
6072	0.7257	0.8093	0.4795
6073	0.7072	0.7922	0.4932
6074	0.7003	0.7849	0.4932
6075	0.6908	0.7761	0.5205
6076	0.6975	0.7829	0.4932
6077	0.7048	0.7980	0.5068
6078	0.7097	0.7884	0.5205
6079	0.7037	0.7929	0.5342
6080	0.7176	0.7955	0.4932
6081	0.7023	0.7817	0.5342
6082	0.6785	0.7709	0.5205
6083	0.6864	0.7777	0.5479
6084	0.6994	0.7917	0.4658
6085	0.7139	0.8029	0.5342
6086	0.7065	0.7915	0.5205
6087	0.7112	0.7930	0.5342
6088	0.7085	0.7979	0.4932
6089	0.7214	0.8027	0.5479
6090	0.7275	0.8074	0.5342
6091	0.6972	0.7810	0.4795
6092	0.6842	0.7710	0.5205
6093	0.7051	0.7903	0.5205
6094	0.6842	0.7703	0.4932
6095	0.7118	0.7907	0.4658
6096	0.7153	0.7972	0.4795
6097	0.7108	0.8014	0.4384
6098	0.7066	0.7962	0.4795
6099	0.6818	0.7737	0.5205
6100	0.7027	0.7935	0.4658
6101	0.7298	0.8222	0.5068
6102	0.7017	0.7832	0.4795
6103	0.7237	0.8134	0.5205
6104	0.6871	0.7728	0.5205
6105	0.6596	0.7563	0.5205
6106	0.7238	0.8119	0.4521
6107	0.6559	0.7486	0.4795
6108	0.7230	0.8076	0.4932
6109	0.6829	0.7771	0.5068
6110	0.6629	0.7478	0.5479
6111	0.7068	0.7986	0.5068
6112	0.7364	0.8190	0.4795
6113	0.7326	0.8201	0.5205
6114	0.6781	0.7727	0.4932
6115	0.7033	0.7823	0.4795
6116	0.6974	0.7800	0.5205
6117	0.6980	0.7923	0.5068
6118	0.7527	0.8355	0.4795
6119	0.6791	0.7660	0.5205
6120	0.7159	0.8094	0.5205
6121	0.7126	0.7951	0.5068
6122	0.7245	0.8094	0.5068
6123	0.7058	0.7877	0.5068
6124	0.7184	0.8034	0.4932
6125	0.7026	0.7945	0.4795
6126	0.6975	0.7835	0.4932
6127	0.6680	0.7553	0.5342
6128	0.7133	0.8031	0.5205
6129	0.6813	0.7641	0.4795
6130	0.6886	0.7835	0.4521
6131	0.7352	0.8245	0.4658
6132	0.6974	0.7792	0.4795
6133	0.6969	0.7908	0.5205
6134	0.7127	0.8064	0.5342
6135	0.7115	0.7955	0.4795
6136	0.6828	0.7739	0.5616
6137	0.7172	0.8023	0.4795
6138	0.6911	0.7750	0.5068
6139	0.7436	0.8235	0.5068
6140	0.6769	0.7636	0.5342
6141	0.7264	0.8093	0.5068
6142	0.7152	0.8065	0.4932
6143	0.6895	0.7691	0.5342
6144	0.7074	0.7887	0.5205
6145	0.6799	0.7716	0.4932
6146	0.7261	0.8167	0.5205
6147	0.6985	0.7885	0.5205
6148	0.7053	0.7903	0.5479
6149	0.7003	0.7897	0.5342
6150	0.6759	0.7628	0.5068
6151	0.6934	0.7735	0.5205
6152	0.6905	0.7808	0.4795
6153	0.7200	0.8115	0.5205
6154	0.7538	0.8317	0.5753
6155	0.7092	0.7915	0.4795
6156	0.7222	0.8137	0.5616
6157	0.6924	0.7723	0.5479
6158	0.6863	0.7705	0.5205
6159	0.6923	0.7853	0.4795
6160	0.6920	0.7721	0.4932
6161	0.6925	0.7754	0.5068
6162	0.7037	0.7958	0.4932
6163	0.7353	0.8258	0.4932
6164	0.7299	0.8095	0.5068
6165	0.7184	0.8091	0.4795
6166	0.7221	0.8060	0.5068
6167	0.7030	0.7966	0.4932
6168	0.7037	0.7831	0.4795
6169	0.6647	0.7600	0.5068
6170	0.7091	0.7940	0.5068
6171	0.7154	0.7959	0.5068
6172	0.7317	0.8228	0.5205
6173	0.6765	0.7637	0.4932
6174	0.7408	0.8294	0.4795
6175	0.7219	0.8032	0.4795
6176	0.6897	0.7767	0.5068
6177	0.7577	0.8473	0.5342
6178	0.6953	0.7887	0.5342
6179	0.7148	0.7967	0.4932
6180	0.6943	0.7855	0.4795
6181	0.6878	0.7747	0.5068
6182	0.6966	0.7876	0.4932
6183	0.6915	0.7821	0.5342
6184	0.7064	0.7923	0.5205
6185	0.7237	0.8119	0.4795
6186	0.7290	0.8108	0.5342
6187	0.7383	0.8194	0.5342
6188	0.6844	0.7668	0.5068
6189	0.7000	0.7827	0.4932
6190	0.7098	0.7994	0.5205
6191	0.6736	0.7601	0.5205
6192	0.6858	0.7661	0.5068
6193	0.7261	0.8157	0.4795
6194	0.7401	0.8276	0.4932
6195	0.7414	0.8240	0.4932
6196	0.7108	0.7891	0.4795
6197	0.7072	0.7856	0.5068
6198	0.6985	0.7783	0.5068
6199	0.7481	0.8348	0.5342
6200	0.6974	0.7882	0.5068
6201	0.7408	0.8306	0.5479
6202	0.7288	0.8211	0.5205
6203	0.6910	0.7772	0.5342
6204	0.7211	0.8133	0.4795
6205	0.6816	0.7744	0.5342
6206	0.6850	0.7688	0.4795
6207	0.7376	0.8177	0.4795
6208	0.6780	0.7691	0.5205
6209	0.7185	0.8025	0.4932
6210	0.6706	0.7515	0.4932
6211	0.7251	0.8010	0.5068
6212	0.7073	0.7925	0.4932
6213	0.7011	0.7916	0.4795
6214	0.7237	0.8155	0.5068
6215	0.7223	0.8115	0.4932
6216	0.7023	0.7950	0.5205
6217	0.6827	0.7638	0.5068
6218	0.6940	0.7885	0.5205
6219	0.7150	0.7966	0.5068
6220	0.7087	0.8013	0.4932
6221	0.6810	0.7620	0.5205
6222	0.6879	0.7703	0.4932
6223	0.7037	0.7891	0.4932
6224	0.7413	0.8286	0.5068
6225	0.6827	0.7751	0.4932
6226	0.6761	0.7720	0.5205
6227	0.7072	0.7996	0.5342
6228	0.6972	0.7913	0.5342
6229	0.7022	0.7919	0.5342
6230	0.6703	0.7538	0.5205
